State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
New York,NY,Orange,Round Hill Elementary School,1314 Route 208,Washingtonville,10992,,2026-01-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Benihana,920 Merchants Concourse,Westbury,11590,,2025-02-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Cerio'S Tavern,1711 Grant Boulevard,Syracuse,13208,,2025-07-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Bellvale Kitchen,359 Gibson Hill Road,Chester,10918,,2026-04-14,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Wendy'S - Vestal Pkwy,3737 Vestal Parkway,Vestal,13850,,2026-02-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Philly Bar And Grill,622 Watervliet Shaker Road,Latham,12110,,2025-12-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Glauber'S Bakery & Appetizing,126 Maple Avenue,Spring Valley,10977,,2026-01-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Schenectady,Dunkin' 266 Saratoga Rd.,266 Saratoga Road,Glenville,12302,,2026-03-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Monroe Community College,1000 East Henrietta Road,Brighton,14623,,2025-07-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Perlo'S Restaurant,202 North Washington Street,East  Rochester,14445,,2026-04-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Wendy'S- Wilton,3075 Route 50,Saratoga Springs,12866,,2026-02-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Bruegger'S Bagels Bakery #3891,3065 Erie Boulevard East,Syracuse,13224,,2026-04-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wayne,Mark'S Pizzeria/Walworth,2263  Walworth-Marion Road,Walworth,14568,,2026-05-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Hornets Nest (The),206 Brooklea Drive,Fayetteville,13066,,2026-03-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Creative Beginnings Childcare,2881 Culver Road,Rochester,14622,,2025-03-25,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Dunns Irish Grill,137 Phelps Street,Oneida,13421,,2026-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Cassan'S Catering,626 West Main Street,Rochester,14611,,2026-05-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Fabius-Pompey Sports Boosters Conces,1211 Mill Street,Fabius,13063,,2025-10-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Archangel School,2400 Chili Avenue,Rochester,14624,,2026-04-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Town Of Wheatfield/Niagara Nutrition,2790 Church Road,North Tonawanda,14120,,2025-10-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Bbg'S Entertainment Venue,4951 Commercial Drive,Yorkville,13495,,2025-04-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Garden City Nursery School,50 Cherry Valley Avenue,Garden City,11530,,2025-06-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Tai Chi Bubble Tea,697  Eastview Mall,Victor,14564,,2026-04-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Cosmo'S Restaurant & Tavern,7 West Main Street,Honeoye Falls,14472,,2026-06-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Birtchy'S,567 Conklin Road,Binghamton,13903,,2026-03-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Stone'S Countryside Tavern,6120 Buffalo Road,Churchville,14428,,2026-06-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,North St Elementary School,400 West North  Street,Geneva,14456,,2025-07-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Khatri Biryani @ More,489 South Avenue,Rochester,14620,,2026-02-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Chinatown Restaurant,Nine Mall Plaza,Wappingers,12590,,2026-03-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wayne,Sodus Elementary School,6264  State Route 88,Sodus,14551,,2026-02-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Nutrition Fix,8395 Oswego  Road,Baldwinsville,13027,,2026-06-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Goosepark Boba & Wings,1900 South Clinton Avenue,Rochester,14618,,2025-12-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Dunkin' (Greece-834 Long Pond-Stoney,834 Long Pond Road,Rochester,14612,,2026-02-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Otsego,Molly'S Famous New York Pizza,5006 Route 23 Southside,Oneonta,13820,,2025-06-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Duff'S,935 Ford Street,Ogdensburg,13669,,2026-05-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Fitzgeralds Firehouse Hot Dogs,1081 Northside Shopping Center,Oneida,13421,,2026-05-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Hilton Garden Inn (Pittsford),800 Pittsford-Victor Road,Pittsford,14534,,2026-06-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Legends @ Spac - Vip Kitchen,108 Avenue Of The Pines,Saratoga Springs,12866,,2025-09-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Brockport Area Veterans Club,222 West Avenue,Brockport,14420,,2025-10-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Eat Well Food Services,61 Clinton Road,New Hartford,13413,,2025-09-03,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oswego,Dunkin Donuts-Fulton-West,9 West First Street South,Fulton,13069,,2026-02-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,La Terrazza,291 South Main Street,New City,10956,,2025-12-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Trattoria Da Vittorio,453 Piermont Avenue,Piermont,10968,,2026-05-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Columbia,Pico De Gallo,48 Riverview Street,Stuyvesant,12173,,2024-12-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Laurey'S Pizzeria Inc.,8205 Seneca  Turnpike,Clinton,13323,,2026-01-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Warfields Restaurant & Bakery,7 Main  Street,Clifton Springs,14432,,2026-03-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,1872 Cafe,431 West Main Street,Rochester,14608,,2025-07-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Burger King #309,100 Pike Street,Port Jervis,12771,,2026-05-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Bc Bagels,1435 Upper Front Street,Binghamton,13901,,2026-01-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Delaware,Bluestone,85 Scotch Mountain Road,Delhi,13753,,2026-05-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Tommy'S Deli & Cafe,586 North Broadway,White Plains,10603,,2026-05-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Montgomery,Shorty'S,51 Broad Street,Amsterdam,12010,,2025-09-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tioga,State Line Auto Auction,830 South Talmadge Hill Road,Waverly,14892,,2025-09-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Putnam,Putnam Valley Senior Citizens Center,117 Town Park  Lane,Putnam Valley,10579,,2025-03-31,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Ko-Bq Commissary,215 Alexander Street,Rochester,14607,,2026-04-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,The Lodge,1405 Olde Rd,Clymer,14724,,2026-01-31,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Warren,Main Street Ice Cream Parlor,6339 State Route 9,Chestertown,12817,,2026-01-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,I-90 Travel Plaza Dunkin',Mm 336 East 1-90 Nys Thruway,West Henrietta,14586,,2025-08-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Sullivan,North Branch Inn,869 N Branch Hortonville Road,North Branch,12766,,2025-09-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Uncle Joe'S Pizzeria,99 North Genesee  Street,Geneva,14456,,2026-01-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oswego,Oswego Middle School,Mark Fitzgibbons Drive,Oswego,13126,,2026-03-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cayuga,Cobblestone Inn,537 State Route 38,Locke,13092,,2026-05-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Seneca,Bonavista State Park Golf Course,7194 County Road 132,Ovid,14521,,2025-08-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Ice S'Coop,1350 Pittsford Mendon Road,Mendon,14506,,2025-05-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Corn Hill Waterfront Center,280 Exchange Boulevard,Rochester,14608,,2025-06-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ulster,El Rancho Restaurant,2904 Route 32,Saugerties,12477,,2025-12-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Schenectady,Village Tavern & Restaurant,201 Vley Road,Scotia,12302,,2024-03-14,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Marcellus Lanes,4325 Slate Hill Road,Marcellus,13108,,2026-04-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Rendeivous,250 Route 59,Suffern,10901,,2026-01-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Bangkok Station Nyack,12 Park Street,Nyack,10960,,2026-04-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Webster Montessori School,1310 Five Mile Line Road,Webster,14580,,2026-02-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Community Place Of Rochester,500 Carter Street,Rochester,14621,,2025-11-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Starbucks Coffee - 243 Wolf Rd,243 Wolf Road,Albany,12205,,2025-02-14,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Mexican Zingo,104 Windermere Avenue,Greenwood Lake,10925,,2026-05-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Genesee,Darien Lake Fse,9993 Alleghany Road,Darien Center,14040,,2025-07-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Dunkin' Donuts,580 Route  303,Blauvelt,10913,,2025-11-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Ramona'S Cafe Of West Nyack,11 Strawtown Road,West Nyack,10994,,2026-04-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Knuckleheads Brewhouse,7362 East Main Street,Westmoreland,13490,,2026-02-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Upstate Caring Partners (Sfp),130 Brookley  Road,Rome,13440,,2025-08-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Genesee,Xing Wang Chinese Restaurant,110 West Main Street,Leroy,14482,,2026-04-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Rino'S Eatery,55 Depot Street,Pine Bush,12566,,2026-06-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Old Olcott Beach Fire Station,1573 Lockport Street,Olcott,14126,,2026-05-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,El Tropical Bar & Grill,77 Mill Street,Newburgh,12550,,2023-12-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Shelly'S Pizza,126 Maple Avenue,Spring Valley,10977,,2026-03-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Sodexo @ Utica Universi Bistro),1600 Burrstone Road,Utica,13502,,2026-04-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Putnam,Villa Barone Hilltop Manor,466 Route 6,Mahopac,10541,,2025-11-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Binghamton High School Cafeteria,31 Main Street,Binghamton,13905,,2025-09-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Putnam,Cathryn'S Tuscan Grill,91   Main Street,Cold Spring,10516,,2025-12-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Oasis Comedy Theatre,125-129 Farrier Avenue,Oneida,13421,,2025-12-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cattaraugus,Summer Fps - Allegany-Limestone Elem,120 Maple  Avenue,Allegany,14706,,2025-07-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Gingerbread Bake Shop,3991 Oneida Street,New Hartford,13413,,2026-04-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Caraglio'S Pizza & Catering (W Greec,1169 North Greece Road,Rochester,14626,,2025-10-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oswego,Fajita Grill - Oswego,244 West Seneca Street,Oswego,13126,,2026-04-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Sleepy Hollow Country Club - Drink H,777 Albany Post Road,Scarborough,10510,,2025-10-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Ad Sports Bar,93 Gramatan Avenue,Mount Vernon,10550,,2026-03-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Nanuet Senior High School,103 Church Street,Nanuet,10954,,2026-04-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Hempstead School,New Hempstead  Road,Spring Valley,10977,,2025-11-25,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Dice Versa,280 East Broad Street,Rochester,14604,,2025-12-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Family Farm Ice Cream,253 Tower Drive,Middletown,10940,,2025-08-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cattaraugus,Red House Snack Stand,Allegany State Park,Salamanca,14779,,2025-08-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Finger Lakes Coffee Roasters (Pitts),3349 Monroe Avenue,Rochester,14618,,2026-03-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Waterside Wine Bar,125 Main  Street,Phelps,14532,,2025-10-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
